OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
59,S/FLN/2,NBA,NBA,293.524780544,4268.025390625,318.642981924123
60,S/FLN/2,NBA,NBA,326.140441811,2755.8515625,354.679876212901
61,S/FLN/2,NBA,NBA,134.450456521,998.498046875,145.869526553413
62,S/FLN/2,NBA,NBA,219.137152457,532.91796875,237.326644498676
63,S/FLN/2,NBA,NBA,230.439989891,560.833984375,249.549257687565
64,S/FLN/2,NBA,NBA,247.771233568,2575.02734375,269.316149960984
65,S/FSS/23,BHCB,125,508.017129819,9620.9609375,550.882739174662
66,S/FSS/23,BHCB,110,626.068094072,14558.146484375,679.073002356958
67,S/FSS/23,BHCB,140,937.722363317,47295.0859375,1016.98401645018
68,S/FSS/23,BHCB,100,365.171832121,6491.51171875,396.151505772362
69,S/FSS/23,BHCB,128,364.717147466,4174.02734375,396.203339190524
70,S/FSS/23,BHCB,130,607.297202353,18283.1953125,658.608941025235
71,S/FSS/23,BHCB,130,498.81991722,16323.03515625,541.325535648959
72,S/FSS/23,BHCB,130,512.32959408,16102.90625,555.810133194719
73,S/H11/15,BHCS,2,80.80189264,255.396484375,87.4667309482521
74,S/H11/15,BHCS,2,315.636620515,7889.94921875,341.906579697563
75,S/H11/15,BHCS,2,430.470281394,2831.650390625,466.417126207341
76,S/H11/15,BHCS,3,142.979904982,1434.70703125,154.974458014625
77,S/H11/15,BHCS,3,101.675732382,614.171875,110.122133590663
78,S/H11/15,BHCS,3,80.4711283659,437.8125,87.1814565942479
79,S/H11/15,BHCS,3,338.293508518,7637.7109375,366.441837860665
80,S/H11/15,BHCS,3,118.94227935,627.537109375,128.733327042474
81,S/H11/15,BHCS,3,359.691120718,7293.474609375,389.394789963259
82,S/H11/15,BHCS,8,389.202934141,8650.177734375,421.971324162331
83,S/H11/15,BHCS,8,155.983684742,1704.25390625,168.875157232974
84,S/H11/15,BHCS,3,212.007287022,1784.48828125,229.578052784524
85,S/H11/15,BHCS,8,171.548351059,2067.533203125,185.840778540955
86,S/H11/15,BHCS,1,152.257869016,1023.55859375,164.897591605085
87,S/H11/15,BHCS,1,424.397249444,9899.8359375,459.806671378374
88,S/H11/15,BHCS,4,139.847357936,1201.4453125,151.62104750112
89,S/H11/15,BHCS,1,381.356846976,8902.93359375,412.851640638423
90,S/H11/15,BHCS,13,262.915065048,4114.873046875,284.534827309696
91,S/H11/15,BHCB,170,227.141745917,3779.341796875,246.095934651479
92,S/H11/15,BHCS,5,136.615900191,1109.40234375,148.045584504326
93,S/H11/15,BHCS,10,96.8769646434,613.302734375,104.884204843925
94,S/H11/15,BHCB,320,607.710836073,18437.796875,658.751881509256
95,S/H11/15,BHCB,220,339.736785648,7945.998046875,368.332579847135
96,S/H11/15,BHCB,115,122.756385105,1107.884765625,132.989064180513
97,S/H11/15,BHCS,2,180.362747816,2062.765625,195.519063352084
98,S/H11/15,BHCS,1,227.199202504,2220.1796875,246.259143857916
99,S/H11/15,BHCB,160,482.617319079,15209.80859375,522.956328328518
100,S/H11/15,BHCB,180,373.295667111,3030.228515625,403.693764213873
101,S/H11/15,BHCB,200,315.073500267,4260.283203125,341.075071018599
102,S/H11/15,BHCS,8,215.416820983,3221.66796875,233.503028836463
103,S/H11/15,BHCS,10,265.075526094,4125.880859375,287.212237714344
104,S/H11/15,BHCS,8,252.516821569,4271.830078125,273.444122544185
105,S/H11/15,BHCB,190,626.858472079,12521.947265625,678.146412615042
106,S/H11/15,BHCB,180,209.189639475,2230.216796875,226.734290962442
107,S/H11/15,BHCB,180,416.187307591,9038.384765625,450.649572083405
108,S/H11/15,BHCB,230,381.39496502,8559.078125,412.939691144447
109,S/H11/15,BHCB,200,411.880463412,8939.771484375,445.831599593062
110,S/H11/15,BHCB,200,338.159667648,6239.12890625,365.726510375583
111,S/H11/15,BHCB,170,117.270947344,767.556640625,127.067120697824
112,S/H11/15,BHCB,170,95.7570423604,664.462890625,103.725528711113
113,S/H11/15,BHCB,200,148.398955307,1319.193359375,160.693897941054
114,S/H11/15,BHCB,200,102.174739322,672.98046875,110.66254724065
115,S/H11/15,BHCB,200,263.155091924,4883.16796875,284.948009044909
116,S/H11/15,BHCB,300,252.161464597,4906.376953125,273.17321164327
117,S/H11/15,BHCB,270,224.584882873,2878.814453125,243.105333051072
118,S/H11/15,BHCB,300,548.206244691,13114.751953125,593.384068679673
119,S/H11/15,BHCB,260,323.109351798,7355.423828125,349.656641394809
120,S/H11/15,BHCB,200,504.252278285,15930.71484375,546.008685439578
121,S/H11/15,BHCB,200,166.202350545,1330.625,180.1820647269
122,S/H11/15,BHCB,200,307.975529556,5687.28515625,333.374366172895
123,S/H11/15,BHCB,200,210.082351217,3568.697265625,227.676180493167
124,S/H11/15,BHCB,200,381.109943343,9247.466796875,412.349120788248
125,S/H11/15,BHCB,260,219.207349742,3360.453125,237.151192840117
126,S/H11/15,BHCB,280,385.049865431,5951.3515625,416.874153348953
127,S/H11/15,BHCB,280,174.626297209,2265.021484375,189.164760836321
128,S/H11/15,BHCB,210,210.283369181,3035.47265625,227.911624348071
129,S/H11/15,BHCB,210,89.2825648637,535.6015625,96.7581539430079
130,S/H11/15,BHCB,210,433.684089905,9334.556640625,470.286287701011
131,S/H11/15,BHCS,4,139.29864823,1207.0859375,150.757305778539
132,S/H11/15,BHCS,8,518.137364663,14789.68359375,561.247736680755
133,S/H11/15,BHCS,4,556.244857454,9167.138671875,602.43779426136
134,S/H11/15,BHCS,1,138.983209149,1150.1484375,150.485736469968
135,S/H11/15,BHCS,10,303.489633921,5477.427734375,328.770496190646
136,S/H11/15,BHCB,200,361.549524164,8514.404296875,391.707699329223
137,S/H11/15,BHCS,1,227.939676921,2916.572265625,246.612557297965
138,S/H11/15,BHCB,160,464.04639458,8599.2578125,502.167390885444
139,S/H11/15,BHCB,190,773.380317215,24039.310546875,836.879669011707
140,S/H11/15,BHCB,160,238.789290973,3107.189453125,258.681023781198
141,S/H11/15,BHCB,145,731.612570173,14686.0703125,791.539637394039
142,S/H11/15,BHCB,165,418.595497287,6956.0390625,453.308472549542
143,S/H11/15,BHCB,170,314.390406141,6195.1640625,340.193108753415
144,S/H11/15,BHCB,200,308.010077744,6612.712890625,333.820183272133
145,S/H11/15,BHCB,185,402.524246956,5456.1171875,436.164808668907
146,S/H11/15,BHCB,170,382.697186102,7380.607421875,415.039148921397
147,S/H11/15,BHCB,170,205.683501823,3127.65625,222.849656617231
148,S/H11/15,BHCB,215,262.746773,3027.580078125,285.042085511115
149,S/H11/15,BHCB,200,420.745785499,7357.666015625,455.054744821859
150,S/H11/15,BHCB,230,557.877408808,10985.435546875,604.0527733184
151,S/H11/15,BHCB,230,329.344664733,8117.11328125,356.997622495743
152,S/H11/15,BHCS,12,456.113559479,5816.45703125,494.186476195832
153,S/H11/15,BHCS,7,464.275408606,13995.712890625,503.278923482475
154,S/H11/15,BHCS,1,68.4874339875,318.39453125,74.1750676438403
155,S/H11/15,BHCB,170,152.741152798,1740.1171875,165.539457388917
156,S/H11/15,BHCS,1,247.102093215,2610.380859375,267.85792702966
157,S/H11/15,BHCS,1,251.228992503,2472.7265625,272.31040180435
158,S/H11/15,BHCS,1,284.240637293,2680.001953125,308.106968943867
159,S/H11/15,BHCS,1,266.916999489,2591.806640625,288.966107251743
160,S/H11/15,BHCB,170,225.34970623,3596.279296875,243.985464752737
161,S/H11/15,BHCB,200,403.112047932,8238.568359375,436.638908909998
162,S/H11/15,BHCB,185,239.680777031,3141.625,259.319641308575
163,S/H11/15,BHCB,170,568.076960709,7650.1640625,614.567483866912
164,S/H11/15,BHCB,180,193.93465388,2948.107421875,209.968371063063
165,S/H11/15,BHCB,215,577.639124449,10462.443359375,625.885975808069
166,S/H11/15,BHCS,3,172.454628944,2153.947265625,186.705374448762
167,S/H11/15,BHCS,5,92.2688905384,511.62109375,99.9631151293826
168,S/H11/15,BHCS,1,141.844348772,1381.669921875,153.720554512727
169,S/H11/15,BHCB,140,171.489481303,2071.18359375,185.753439533909
170,S/H11/15,BHCB,255,310.069642063,6539.7890625,335.752278395533
171,S/H11/15,BHCB,170,156.257641233,1139.9921875,169.47930826776
172,S/H11/15,BHCB,190,1065.53467981,29865.3984375,1154.53648301829
173,S/H11/15,BHCS,2,117.23785483,437.51171875,126.768923139974
174,S/H11/15,BHCS,8,185.955655721,2428.25,201.382516017171
175,S/H11/15,BHCS,4,246.587279756,4414.244140625,267.069503125486
176,S/H11/15,BHCS,12,145.505513846,1466.46875,157.753009246396
177,S/H11/15,BHCS,8,356.293759437,4832.2578125,385.70170767652
178,S/H11/15,BHCB,245,1939.83365806,64733.30078125,2100.5076848453
179,S/H11/15,BHCB,170,555.33319204,14316.33984375,601.80391497981
180,S/H11/15,BHCB,185,365.132270333,6649.4296875,394.943646828566
181,S/H11/15,BHCB,130,627.835276258,12417.6171875,679.073023399653
182,S/H11/15,BHCS,3,164.097994364,1387.68359375,177.668977953317
183,S/H11/15,BHCB,190,137.594561846,1082.82421875,149.221946543586
184,S/H11/15,BHCS,15,370.31646309,5156.94921875,401.353790750996
185,S/H11/15,BHCS,1,284.377042626,5038.03125,308.4593216737
186,S/H11/15,BHCB,230,1651.52743651,58594.41796875,1788.32094353306
187,S/H11/15,BHCB,180,526.658034123,9669.419921875,569.60647568437
188,S/H11/15,BHCB,170,382.130233561,7718.978515625,413.381367112192
189,S/H11/15,BHCB,150,265.600930325,3481.314453125,287.272690703499
190,S/H11/15,BHCB,120,199.896327671,1417.451171875,216.796795352849
191,S/H11/15,BHCB,185,202.643847165,2211.76953125,219.651858545219
192,S/H11/15,BHCB,200,170.728812486,1448.71875,185.044492359166
193,S/H11/15,BHCB,160,341.824974836,6988.267578125,370.275017243826
194,S/H11/15,BHCB,180,388.290054336,5471.263671875,420.791636555272
195,S/H11/15,BHCB,160,808.441742157,13228.21875,874.602020311854
196,S/H11/15,BHCB,235,591.623519169,19979.9296875,640.213512876667
197,S/H11/15,BHCB,115,282.393263324,4260.853515625,305.499869225386
198,S/H11/15,BHCB,165,715.59198587,26430.181640625,774.663367841178
199,S/H11/15,BHCB,320,357.810715986,7577.529296875,388.110806018568
200,S/H11/15,BHCB,290,493.176389374,14803.078125,534.081636257983
201,S/H11/15,BHCB,200,356.025374131,5946.099609375,386.073961454404
202,S/H11/15,BHCB,240,361.520024681,8050.55078125,391.825349042732
203,S/H11/15,BHCB,170,211.510860323,2436.015625,229.225351882313
204,S/H11/15,BHCB,200,425.866147038,6674.607421875,461.618837673925
205,S/H11/15,BHCB,160,757.082767192,21439.208984375,819.890631029503
206,S/H11/15,BHCB,215,354.840516378,6176.771484375,384.24032405894
207,S/H11/15,BHCB,215,312.827154212,4853.197265625,338.58860271657
208,S/H11/15,BHCS,1,264.919912651,5071.388671875,286.887639778749
209,S/H11/15,BHCS,12,182.356902067,2014.150390625,197.67809912833
210,S/H11/15,BHCB,170,245.505907529,2991.86328125,265.868892073139
211,S/H11/15,BHCB,95,377.454488038,3926.662109375,409.395032637332
212,S/H11/15,BHCB,305,602.54205068,15127.484375,653.090814668824
213,S/H11/15,BHCB,180,272.151922892,2766.044921875,294.442108809832
214,S/H11/15,BHCB,155,158.751349403,1894.99609375,172.02794896172
215,S/H11/15,BHCB,200,154.077293807,1739.49609375,167.011327981088
216,S/H11/15,BHCB,185,588.226587569,14717.76953125,637.34230495102
217,S/H11/15,BHCB,150,234.71631108,3975.7109375,254.08354671367
218,S/H11/15,BHCB,125,122.665875215,819.87109375,132.870139540288
219,S/H11/15,BHCS,1,247.885868521,4033.1796875,268.767471078744
220,S/H11/15,BHCS,1,253.081621916,5175.787109375,274.098044052766
221,S/H11/15,BHCS,1,57.8065347132,244.650390625,62.614986091642
222,S/H11/15,BHCS,2,133.217264204,832.19921875,144.153121628111
223,S/H11/15,BHCS,2,101.947815743,842.5390625,110.394133872354
224,S/H11/15,BHCS,2,159.987363736,1286.169921875,173.425269188648
225,S/H11/15,BHCS,2,49.9602455387,134.658203125,54.0845530059858
226,S/H11/15,BHCS,2,85.2579793104,274.849609375,92.274663639405
227,S/H11/15,BHCS,2,109.753671441,504.40234375,118.820284294686
228,S/H11/15,BHCS,2,64.9113175716,290.853515625,70.2439233731961
229,S/H11/15,BHCB,140,2433.09091877,92965.5703125,2633.40193322992
230,S/H11/15,BHCB,160,1939.34575725,78115.18359375,2099.26086600605
231,S/H11/15,BHCS,1,591.925201022,7145.23828125,640.650111182846
232,S/H11/15,BHCB,120,1654.03935486,20474.033203125,1790.96043639596
233,S/H11/15,BHCB,200,319.930083423,5115.509765625,346.475358645973
234,S/H14/13,BHCS,1,148.654971004,1285.951171875,161.082805926638
235,S/H14/13,BHCS,1,70.6758363629,285.478515625,76.576603333666
236,S/H14/13,BHCS,2,160.112702893,1920.98828125,173.607629804632
237,S/H14/13,BHCS,1,138.778402966,1085.5859375,150.436835461229
238,S/H14/13,BHCS,1,165.385337773,1394.8671875,179.153725481421
239,S/H14/13,BHCS,1,226.486411868,3585.181640625,245.33490635996
240,S/H14/13,BHCS,1,317.043225511,7841.845703125,343.54962391021
241,S/H14/13,BHCS,8,147.737895314,1588.0390625,160.015619611056
242,S/H14/13,BHCS,5,576.788534078,15185.333984375,625.518040600749
243,S/H14/13,BHCS,9,351.616269581,6705.21875,380.9060931185
244,S/H14/13,BHCS,2,66.7599008324,277.2578125,72.2431034491614
245,S/H14/13,BHCS,4,209.475107848,3266.0234375,226.941804462045
246,S/H14/13,BHCS,2,104.114063345,568.095703125,112.637696885089
247,S/H14/13,BHCS,2,331.06734009,7903.87890625,358.336658139816
248,S/H14/13,BHCS,2,101.40225426,691.5234375,109.745082353576
249,S/H14/13,BHCS,8,360.804661426,7493.365234375,390.934753533352
250,S/H14/13,BHCS,8,522.12003259,18399.783203125,565.458999178813
251,S/H14/13,BHCS,2,682.751520692,11700.298828125,739.217774803731
252,S/H14/13,BHCS,2,1079.33238997,16065.078125,1168.21856887729
253,S/H14/13,BHCB,165,279.337482986,5001.68359375,302.530341712942
254,S/H14/13,BHCB,190,243.812966317,4335.875,264.240715273433
255,S/H14/13,BHCS,1,149.744195343,937.482421875,162.15269093024
256,S/H14/13,BHCS,1,130.976633992,960.640625,142.001090397302
257,S/H14/13,BHCS,3,299.129803186,5567.74609375,323.741488243759
258,S/H14/13,BHCS,2,1448.29508332,42260.123046875,1568.49661853136
259,S/H14/13,NBA,NBA,311.473418644,6577.705078125,337.250047321166
260,S/H14/13,BHCS,3,293.70060024,4539.185546875,317.991366418641
261,S/H15/33,BHCB,130,492.238604011,10340.25,533.023767789395
262,S/H15/33,BHCB,85,581.597928656,7555.900390625,628.663810009995
263,S/H15/33,BHCB,100,218.198385607,2263.49609375,236.017688365299
264,S/H15/33,BHCB,160,1366.16276517,96407.220703125,1478.07284468585
265,S/H15/33,BHCB,140,782.793529501,29354.150390625,848.096745247425
266,S/H15/33,BHCS,1,74.3970984465,338.623046875,80.4926665256066
267,S/H15/33,BHCS,8,381.314083184,10305.234375,413.174630916347
268,S/H15/33,BHCB,85,128.693037463,908.9453125,139.489944999503
269,S/H15/33,BHCB,100,180.973684599,2372.8359375,196.063977358013
270,S/H15/33,BHCB,50,865.957695736,38314.078125,938.269173574532
271,S/H15/33,BHCB,90,398.903004301,10514.880859375,431.637665330366
272,S/H15/33,BHCB,90,400.55729383,12111.451171875,433.847424696874
273,S/H15/33,BHCB,60,172.593156448,1950.0078125,186.921911392511
274,S/H15/33,BHCB,95,143.557716206,1187.060546875,155.425802516667
275,S/H15/33,BHCS,1,290.931110863,5737.63671875,314.824188730315
276,S/H15/33,BHCS,1,154.968865191,1023.0625,167.78051550563
277,S/H15/33,BHCS,1,242.838099513,2711.794921875,262.542757802073
278,S/H15/33,BHCS,1,253.163088149,3964.375,273.881839761949
279,S/H15/33,BHCS,1,239.256506726,2556.31640625,259.327882703849
280,S/H15/33,BHCS,6,211.031365903,3191.529296875,228.630321066168
281,S/H15/33,BHCS,11,282.123682424,4962.0625,305.575199013978
282,S/H15/33,BHCS,8,192.918854102,2442.21875,208.935627251838
283,S/H15/33,BHCS,7,365.2090277,8801.46875,395.437299289844
284,S/H15/33,BHCS,1,315.670150298,6633.03515625,341.643662913054
285,S/H15/33,BHCS,2,203.667717401,2412.6328125,220.276499241979
286,S/H15/33,BHCS,8,317.61270021,6322.44140625,344.270994359
287,S/H15/33,BHCS,1,2120.22811808,52782.09765625,2297.31862504022
288,S/H15/33,BHCS,5,172.767689079,2039.314453125,187.087569120666
289,S/H15/33,BHCB,80,630.117290409,15620.4296875,681.700289508055
290,S/H15/33,BHCS,1,878.382742999,41943.130859375,951.337012355016
291,S/H15/33,BHCS,1,570.853267343,23098.5,618.096482486839
292,S/H15/33,BHCS,1,55.2087130359,210.4921875,59.7493845326916
293,S/H15/33,BHCS,7,715.082853498,35847.81640625,774.402030771877
294,S/H15/33,BHCS,2,857.381907637,22071.521484375,928.983657154321
295,S/H15/33,BHCB,150,637.854341733,23766.6328125,690.4852771255
296,S/H15/33,BHCB,120,280.345630304,4936.677734375,303.807068441695
297,S/H15/33,BHCS,8,577.475876769,19493,626.171862606627
298,S/H15/33,BHCS,8,638.786857059,15190.740234375,690.907135080432
299,S/H15/33,BHCS,2,1326.66019372,50940.44140625,1436.81179875416
300,S/H15/33,BHCS,3,1785.01261946,63564.453125,1933.79505209214
301,S/H15/33,BHCS,10,257.462819771,4603.466796875,279.004774623006
302,S/H15/33,BHCS,2,558.045449597,21781.740234375,604.451543560414
303,S/H15/33,BHCS,2,617.069669047,13950.19921875,668.560091335137
304,S/H15/33,BHCS,2,114.769488491,517.7734375,124.280828409018
305,S/H15/33,BHCB,110,1317.21745542,71148.568359375,1425.14292673624
306,S/H15/33,BHCS,11,269.740990124,5266.29296875,292.073058356377
307,S/H15/33,BHCS,4,206.949875259,2957.1484375,224.21037992249
308,S/H15/33,BHCS,4,139.911931302,1055.41015625,151.471866394671
309,S/H15/33,BHCS,4,166.681091583,1919.404296875,180.375249964892
310,S/H15/33,BHCS,4,216.456975667,3579.890625,234.325333537401
311,S/H15/33,BHCS,6,138.514112347,1323.478515625,150.00594167713
312,S/H15/33,BHCS,6,263.421471341,4430.02734375,285.089545979334
313,S/H15/33,BHCS,7,180.361742022,2199.99609375,195.484795023367
314,S/H15/33,BHCB,85,868.774394594,11551.31640625,939.450229336666
315,S/H15/33,BHCB,70,209.590940867,1672.71484375,226.995850970574
316,S/H15/33,BHCS,7,220.428761441,3011.59375,238.726055664365
317,S/H15/33,BHCS,14,557.009575514,18380.57421875,603.102278315798
318,S/H15/33,BHCS,2,1109.50274096,40506.572265625,1201.30925770966
319,S/H15/33,BHCS,8,630.828949869,19660.06640625,683.062124524182
320,S/H15/33,BHCS,6,342.754681437,7558.58984375,371.533766795459
321,S/H15/33,BHCS,1,1219.50613157,34551.810546875,1321.51776273092
322,S/H15/33,BHCS,5,194.377689563,2807.248046875,210.565742143239
323,S/H15/33,BHCS,3,193.86178557,1571.33203125,210.149888981035
324,S/H15/33,BHCS,2,214.754274728,2070.244140625,232.672798234951
325,S/H15/33,BHCB,110,620.680542392,13870.3671875,670.86601487094
326,S/H15/33,BHCS,2,288.494586226,4581.3984375,312.223824425266
327,S/H15/33,BHCB,100,532.624613031,8522.42578125,576.500551745589
328,S/H15/33,BHCS,5,431.960310269,13239.353515625,467.489615440198
329,S/H15/33,BHCS,5,389.757174901,9680.685546875,421.829791913703
330,S/H15/33,BHCS,6,559.229386162,22933.830078125,605.658072306274
331,S/H15/33,BHCS,4,1079.48661947,54958.630859375,1169.93903102442
332,S/H15/33,BHCS,6,529.053563521,19069.76953125,572.546361183791
333,S/H15/33,BHCS,8,356.388096315,9124.77734375,385.91996706391
334,S/H15/33,BHCB,80,317.8755172,4985.876953125,344.533854162245
335,S/H15/33,BHCS,1,902.682480173,55584.712890625,977.013693224474
336,S/H15/33,BHCS,4,429.952797693,13413.68359375,465.778862593733
337,S/H15/33,BHCS,3,516.761685543,18020.9375,559.285323427489
338,S/H15/33,BHCB,110,378.209323336,7763.40234375,408.962010005743
339,S/H15/33,BHCS,11,524.874481687,11222.0390625,568.525005575882
340,S/H15/33,BHCS,11,360.215062359,5439.365234375,389.57144367005
341,S/H15/33,BHCS,1,151.915672237,563.765625,164.881587265135
342,S/H15/33,BHCS,1,149.488653835,1690.947265625,161.876979103095
343,S/H15/33,BHCS,1,700.341277249,18411.02734375,759.348807519403
344,S/H15/33,BHCS,12,541.242028744,17797.08984375,586.01738709211
345,S/H15/33,BHCS,12,510.97469618,14787.04296875,553.786579017262
346,S/H15/33,BHCS,1,629.296698905,9211.455078125,682.741251462408
347,S/H15/33,BHCS,2,551.994072703,18172.857421875,597.64989662799
348,S/H15/33,BHCS,6,363.168709006,3030.17578125,392.818448510667
349,S/H15/33,BHCS,1,194.675690066,1243.701171875,210.48498396426
350,S/H15/33,BHCS,1,129.063116832,756.9609375,139.689332707832
351,S/H15/33,BHCS,4,215.518060264,2643.72265625,233.644730003265
352,S/H15/33,BHCS,6,313.385683518,4424.642578125,339.35267187999
353,S/H15/33,BHCS,11,250.647852476,4020.7421875,271.504540428256
354,S/H15/33,BHCB,100,303.136626001,3720.78125,327.999166259484
355,S/H15/33,BHCB,85,194.258504399,2045.75,210.177071697862
356,S/H15/33,BHCS,2,627.78879073,12515.62890625,680.257294376822
357,S/H15/33,BHCS,1,6865.77089714,514410.380859375,7435.76668011187
358,S/H15/33,BHCB,140,624.442011838,15232.740234375,675.98898675132
359,S/H15/33,BHCS,1,122.67876193,1066.36328125,132.868715452458
360,S/H15/33,BHCS,2,1160.63005188,46638.01171875,1256.79805958177
361,S/H15/33,BHCS,5,309.802851369,5030.177734375,334.97930691937
362,S/H15/33,BHCS,3,262.345234901,4408.55078125,283.913929092278
363,S/H15/33,BHCS,3,837.84383966,30586.1484375,906.846229326758
364,S/H15/33,BHCS,4,298.686539827,4412.9375,323.599902326242
365,S/H15/33,BHCS,8,201.36010855,2010.486328125,218.254524337058
366,S/H15/33,BHCS,8,488.959867325,15216.640625,529.049506411594
367,S/H15/33,BHCS,8,398.542972117,6613.19921875,430.898569378263
368,S/H15/33,BHCB,140,354.030288639,8672.265625,383.566658106165
369,S/H15/33,BHCB,85,252.77948208,4188.34765625,273.821582253651
370,S/H15/33,BHCS,2,1132.69044787,77977.783203125,1226.14161791534
371,S/H15/33,BHCB,170,783.674629459,44216.875,848.875457966564
372,S/H15/33,BHCB,60,150.966009996,1568.8359375,163.59697578644
373,S/H15/33,BHCB,40,385.226345062,5247.662109375,416.985229695911
374,S/H15/33,BHCB,35,249.353438471,4111.02734375,269.953498907349
375,S/H15/33,BHCS,2,250.281262423,4678.98046875,271.01524070981
376,S/H15/33,BHCS,2,911.661762935,27953.91015625,988.304150542161
377,S/H15/33,BHCS,2,1444.48181438,104770.22265625,1564.64288738824
378,S/H15/33,BHCB,85,875.800002213,15852.603515625,946.823937425042
379,S/H15/33,BHCS,3,190.321896624,2233.75,205.905121666394
380,S/H15/33,BHCB,150,1075.6835474,84109.64453125,1164.97361624731
381,S/H15/33,BHCB,100,157.532952561,1849.19921875,170.571838157591
382,S/H15/33,BHCB,100,863.307621633,35567.65234375,934.768714502383
383,S/H15/33,BHCB,160,396.284894667,10908.35546875,429.064766122072
384,S/H15/33,BHCS,4,202.385493155,3138.490234375,219.092195339095
385,S/H15/33,BHCS,2,556.893293603,4410.01953125,601.56877195617
386,S/H15/33,BHCS,2,424.865482803,4145.431640625,459.146792380198
387,S/H15/33,BHCB,100,322.537358677,6165.26171875,349.205160259384
388,S/H15/33,BHCB,100,175.353802598,1773.1953125,189.682524392994
389,S/H15/33,BHCB,85,332.002595493,5535.75390625,359.035897962536
390,S/H15/33,BHCB,125,1962.37523529,93843.046875,2122.82687551138
391,S/H15/33,BHCB,110,662.593892349,27852.896484375,717.51394157285
392,S/H15/33,BHCB,35,396.483019252,12048.22265625,429.303005278745
393,S/H15/33,BHCB,40,293.108592854,5393.896484375,317.012071864584
394,S/H15/33,BHCB,100,365.31530329,7267.494140625,395.133454747029
395,S/H15/33,BHCB,140,715.697648578,19963.927734375,775.769172797189
396,S/H15/33,BHCS,7,282.791954058,4982.076171875,306.356256825004
397,S/H15/33,BHCS,8,332.832406998,7175.654296875,360.680047549984
398,S/H15/33,BHCS,8,298.699273881,6403.787109375,323.465057843827
399,S/H15/33,BHCS,8,195.673761485,2651.005859375,212.070993726909
400,S/H15/33,BHCS,8,533.515468079,17501.330078125,578.323128588878
401,S/H15/33,BHCS,8,411.958317719,8377.9296875,445.951196531382
402,S/H15/33,BHCS,8,487.685902528,13537.685546875,527.521651593954
403,S/H15/33,BHCB,120,759.165990795,16456.46875,823.317224233023
404,S/H15/33,BHCB,150,858.505555633,28491.3828125,929.271282643484
405,S/H15/33,BHCB,130,427.683602061,10510.7578125,463.141390560236
406,S/H15/33,BHCB,100,365.758453679,9147.78515625,396.173338701197
407,S/H15/33,BHCS,2,649.688071112,13365.931640625,702.366643935039
408,S/H15/33,NBA,NBA,36.2331182742,84.95703125,39.2535931308042
409,S/H15/33,BHCS,3,349.291397277,8958.38671875,378.5218930368
410,S/H15/33,BHCS,4,2796.38072316,265380.208984375,3026.42237647607
411,S/H15/33,BHCB,100,608.658314396,23220.51953125,659.042409045762
412,S/H15/33,BHCS,7,161.81395368,1761.53515625,175.149836322895
413,S/H15/33,BHCS,8,252.861666284,4595.767578125,273.764075253296
414,S/H15/33,BHCS,8,297.294515778,5443.310546875,321.926190681374
415,S/H15/33,BHCS,9,1334.7152946,68890.28515625,1444.23223152936
416,S/H15/33,BHCB,120,367.18752365,9982.07421875,397.72701643993
417,S/H15/33,BHCS,1,222.922444982,3336.943359375,241.395989991593
418,S/H15/33,BHCB,85,356.610373643,8997.2109375,386.057664733862
419,S/H15/33,BHCB,100,335.380591308,6164.7578125,362.989602221429
420,S/H15/33,BHCB,85,592.627772758,21060.818359375,642.568840015862
421,S/H15/33,BHCB,85,448.706479459,10025.068359375,486.870861049708
422,S/H15/33,BHCB,100,312.243954592,6545.1015625,337.810173868391
423,S/H15/33,BHCB,120,500.321788315,11041.3046875,541.149858896622
424,S/H1/20,BHCB,40,230.451526733,3566.76953125,249.572743386276
425,S/H1/20,BHCS,2,1112.23820705,29435.70703125,1204.94176545672
426,S/H1/20,BHCB,140,215.27764057,2027.65625,233.50545251459
427,S/H1/20,BHCB,100,297.340851246,3730.255859375,321.544142521139
428,S/H1/20,BHCB,100,277.83187927,4278.689453125,300.880735714828
429,S/H1/20,BHCB,60,213.911397292,3380.484375,231.644708641528
430,S/H1/20,BHCB,120,288.743361937,6055.5078125,312.732139251635
431,S/H1/20,BHCS,1,123.509313824,1052.107421875,133.859344540858
432,S/H1/20,BHCB,160,217.126686803,2058.892578125,235.003987916097
433,S/H1/20,BHCB,100,159.670510849,1268.193359375,172.726481572689
434,S/H1/20,BHCB,100,304.795856195,6531.068359375,330.166601450709
435,S/H1/20,BHCS,1,538.580846295,7900.291015625,583.346455009189
436,S/H1/20,BHCB,100,218.557151936,3455.962890625,236.837813162893
437,S/H1/20,BHCB,120,454.706602479,15301.30078125,492.497170048581
438,S/H1/20,BHCS,1,98.3441206585,311.505859375,106.751463520756
439,S/H1/20,BHCS,6,255.060140227,3713.861328125,275.998336342023
440,S/H1/20,BHCS,6,500.554822969,13723.990234375,541.981722419694
441,S/H1/20,BHCB,120,209.535999139,2762.8671875,226.893622710799
442,S/H1/20,BHCB,120,97.8775051521,462.6171875,106.008067970613
443,S/H1/20,BHCS,3,96.5911556018,562.53125,104.653897560261
444,S/H1/20,BHCB,100,144.318110405,1203.87890625,156.401907956136
445,S/H1/20,BHCS,6,120.041699483,1035.25390625,129.995772914752
