OBJECTID,PLAN_NO,ZONE_LABEL,DESC_ENG,DESC_CHT,SPUSE_ENG,SPUSE_CHT,SHAPE_Leng,Shape__Area,Shape__Area_2,Shape__Length_2
6432,S/K5/37,URA,Urban Renewal Authority Development Scheme Plan Area,市區重建局發展計劃圖範圍,"FOR ZONING OF THIS AREA, REFER TO URBAN RENEWAL AUTHORITY LAI CHI KOK ROAD / KWEILIN STREET AND YEE KUK STREET DEVELOPMENT SCHEME PLAN.",此區的土地用途地帶見市區重建局荔枝角道／桂林街及醫局街發展計劃圖。,83.4301415874,506.79296875,506.79296875,90.4124724872172
6433,S/K5/37,URA,Urban Renewal Authority Development Scheme Plan Area,市區重建局發展計劃圖範圍,"FOR ZONING OF THIS AREA, REFER TO URBAN RENEWAL AUTHORITY HAI TAN STREET / KWEILIN STREET AND PEI HO STREET DEVELOPMENT SCHEME PLAN.",此區的土地用途地帶見市區重建局海壇街／桂林街及北河街發展計劃圖。,360.545246969,6363.955078125,6363.955078125,390.60118833065
6434,S/K5/37,URA,Urban Renewal Authority Development Scheme Plan Area,市區重建局發展計劃圖範圍,"FOR ZONING OF THIS AREA, REFER TO URBAN RENEWAL AUTHORITY HAI TAN STREET / KWEILIN STREET AND PEI HO STREET DEVELOPMENT SCHEME PLAN.",此區的土地用途地帶見市區重建局海壇街／桂林街及北河街發展計劃圖。,110.027665723,863.048828125,863.048828125,119.221298542365
6435,S/K5/37,C(5),Commercial (5),商業(5), , ,169.698809257,1978.07421875,1978.07421875,183.881914715433
6436,S/K5/37,URA,Urban Renewal Authority Development Scheme Plan Area,市區重建局發展計劃圖範圍,"FOR ZONING OF THIS AREA, REFER TO URBAN RENEWAL AUTHORITY LAI CHI KOK ROAD / KWEILIN STREET AND YEE KUK STREET DEVELOPMENT SCHEME PLAN.",此區的土地用途地帶見市區重建局荔枝角道／桂林街及醫局街發展計劃圖。,289.360476186,3421.27734375,3421.27734375,313.555944239178
6437,S/K5/37,URA,Urban Renewal Authority Development Scheme Plan Area,市區重建局發展計劃圖範圍,"FOR ZONING OF THIS AREA, REFER TO URBAN RENEWAL AUTHORITY HAI TAN STREET / KWEILIN STREET AND PEI HO STREET DEVELOPMENT SCHEME PLAN.",此區的土地用途地帶見市區重建局海壇街／桂林街及北河街發展計劃圖。,159.135445568,1506.50390625,1506.50390625,172.411757463906
6438,S/K5/37,G/IC,"Government, Institution or Community",政府、機構或社區, , ,970.051582199,53759.904296875,53759.904296875,1050.95106241654
6439,S/K5/37,R(A)6,Residential (Group A) 6,住宅(甲類)6, , ,328.673823539,3763.9609375,3763.9609375,356.138313125582
6440,S/K5/37,R(A)6,Residential (Group A) 6,住宅(甲類)6, , ,282.985636995,3601.490234375,3601.490234375,306.603855398243
6441,S/K5/37,R(A)7,Residential (Group A) 7,住宅(甲類)7, , ,158.778856377,1549.255859375,1549.255859375,172.080088835666
6442,S/K5/37,O,Open Space,休憩用地, , ,674.412954491,27281.908203125,27281.908203125,731.015092944189
6443,S/K5/37,G/IC,"Government, Institution or Community",政府、機構或社區, , ,332.717743703,7281.37109375,7281.37109375,360.499694418036
6444,S/K5/37,R(A)10,Residential (Group A) 10,住宅(甲類)10, , ,242.8292122,3740.923828125,3740.923828125,263.136022667852
6445,S/K5/37,O,Open Space,休憩用地, , ,549.683656581,21545.39453125,21545.39453125,595.744679907939
6446,S/K5/37,R(A),Residential (Group A),住宅(甲類), , ,655.052422372,27767.89453125,27767.89453125,709.74755568021
6447,S/K5/37,G/IC,"Government, Institution or Community",政府、機構或社區, , ,341.700022314,8080.029296875,8080.029296875,370.251673430338
6448,S/K5/37,R(A),Residential (Group A),住宅(甲類), , ,403.33170369,11911.560546875,11911.560546875,437.077450856371
6449,S/K5/37,G/IC,"Government, Institution or Community",政府、機構或社區, , ,275.795265289,5059.041015625,5059.041015625,299.066358832943
6450,S/K5/37,MRDJ,Major Road and Junction,主要道路及路口, , ,73616.3859247,1038550.53515625,1038550.53515625,79743.7294738128
6451,S/K5/URA1/2,CDA,Comprehensive Development Area,綜合發展區, , ,83.4301415874,506.79296875,506.79296875,90.4124724872172
6452,S/K5/URA1/2,CDA,Comprehensive Development Area,綜合發展區, , ,289.36077765,3421.279296875,3421.279296875,313.556187532309
6453,S/K5/URA2/2,CDA,Comprehensive Development Area,綜合發展區, , ,360.545246969,6363.955078125,6363.955078125,390.60118833065
6454,S/K5/URA2/2,CDA,Comprehensive Development Area,綜合發展區, , ,110.027665723,863.048828125,863.048828125,119.221298542365
6455,S/K5/URA2/2,CDA,Comprehensive Development Area,綜合發展區, , ,159.135445568,1506.50390625,1506.50390625,172.411757463906
6456,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,1210.7974223,45533.9609375,45533.9609375,1313.23669888294
6457,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,162.808868496,1855.921875,1855.921875,176.506972840553
6458,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,170.618019923,1855.80078125,1855.80078125,185.046913598427
6459,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,461.490459211,10544.21875,10544.21875,500.025687022977
6460,S/K7/24,O,Open Space,休憩用地, , ,175.980776723,2160.376953125,2160.376953125,190.732229431796
6461,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,749.457949842,15471.36328125,15471.36328125,811.676549495931
6462,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,664.510921196,14242.125,14242.125,721.1805429509
6463,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,278.52064978,4874.197265625,4874.197265625,301.457903855779
6464,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,679.473082379,21426.90234375,21426.90234375,736.340173987476
6465,S/K7/24,O,Open Space,休憩用地, , ,432.323558054,9932.3046875,9932.3046875,468.146110301345
6466,S/K7/24,O,Open Space,休憩用地, , ,264.52617005,4470.326171875,4470.326171875,286.540149068156
6467,S/K7/24,O,Open Space,休憩用地, , ,254.725254703,2546.421875,2546.421875,276.248259696041
6468,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,386.690520111,9155.46484375,9155.46484375,418.578223503423
6469,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,312.317629681,6398.443359375,6398.443359375,338.266239930474
6470,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,244.545268661,4580.119140625,4580.119140625,265.066813366718
6471,S/K7/24,O,Open Space,休憩用地, , ,508.613849381,4720.4140625,4720.4140625,551.184180312973
6472,S/K7/24,O,Open Space,休憩用地, , ,209.568324773,2881.859375,2881.859375,227.017529588625
6473,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,520.899134703,11813.62890625,11813.62890625,563.802970589123
6474,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,285.945418779,5295.96875,5295.96875,309.700528378472
6475,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,389.018856857,10987.90234375,10987.90234375,421.717921029407
6476,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,281.118659073,5782.912109375,5782.912109375,304.583705159242
6477,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,218.885946285,1694.24609375,1694.24609375,237.186833839861
6478,S/K7/24,O,Open Space,休憩用地, , ,331.218455313,4924.078125,4924.078125,359.30071388948
6479,S/K7/24,O,Open Space,休憩用地, , ,680.325840353,14129.912109375,14129.912109375,738.244610361155
6480,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,226.289599337,2708.013671875,2708.013671875,245.227955610834
6481,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,1004.01474364,30536.97265625,30536.97265625,1089.33037289965
6482,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,352.515663533,3368.56640625,3368.56640625,382.07173028881
6483,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,175.964048248,1627.61328125,1627.61328125,190.942477725052
6484,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,559.718443913,14437.77734375,14437.77734375,607.107839221119
6485,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,766.293521163,22933.52734375,22933.52734375,829.307718176776
6486,S/K7/24,MRDJ,Major Road and Junction,主要道路及路口, , ,39145.0404608,439854.228515625,439854.228515625,42419.6351689636
6487,S/K7/24,O,Open Space,休憩用地, , ,58.5668606719,268.63671875,268.63671875,63.4462047883061
6488,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,333.826135517,6522.716796875,6522.716796875,361.308350127511
6489,S/K7/24,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,146.645294599,762.6953125,762.6953125,159.032838158398
6490,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,323.85218132,7054.16015625,7054.16015625,350.909345806528
6491,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,431.130126263,11782.287109375,11782.287109375,467.60041423304
6492,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1914.54328221,105231.388671875,105231.388671875,2075.33414549575
6493,S/K7/24,R(C),Residential (Group C),住宅(丙類), , ,1213.46613945,62181.166015625,62181.166015625,1314.89196654668
6494,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,855.373116999,44935.263671875,44935.263671875,926.818137831788
6495,S/K7/24,O,Open Space,休憩用地, , ,319.524975313,3044.517578125,3044.517578125,346.058088730528
6496,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,901.649832702,55389.087890625,55389.087890625,977.680816125645
6497,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,320.916194286,5291.54296875,5291.54296875,347.409921030111
6498,S/K7/24,GB,Green Belt,綠化地帶, , ,2542.11114311,77183.923828125,77183.923828125,2757.26662222305
6499,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,436.838965168,10596.978515625,10596.978515625,473.068997227105
6500,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,123.853973817,861.609375,861.609375,134.259627690765
6501,S/K7/24,OU,Other Specified Uses,其他指定用途,RAILWAY RELATED FACILITIES,與鐵路有關設施,73.2162276897,361.0546875,361.0546875,79.2822707546744
6502,S/K7/24,O,Open Space,休憩用地, , ,975.195110764,15816.599609375,15816.599609375,1056.11339067689
6503,S/K7/24,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,469.716564626,14203.82421875,14203.82421875,508.944543810825
6504,S/K7/24,R(B)3,Residential (Group B) 3,住宅(乙類)3, , ,387.410755079,10669.228515625,10669.228515625,420.039391844957
6505,S/K7/24,G/IC(2),"Government, Institution or Community (2)",政府、機構或社區(2), , ,265.136023161,2559.533203125,2559.533203125,287.387215470378
6506,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,368.90963253,7654.158203125,7654.158203125,399.699928250134
6507,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1289.88692378,92814.564453125,92814.564453125,1399.34209358893
6508,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,148.915593839,1594.34375,1594.34375,161.468764619834
6509,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,765.553338108,22728.455078125,22728.455078125,828.952557247399
6510,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,140.482288748,1520.7890625,1520.7890625,152.249471231406
6511,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,2107.3303694,204390.88671875,204390.88671875,2281.99538306535
6512,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,214.672639446,3023.708984375,3023.708984375,232.423039656991
6513,S/K7/24,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,242.250755433,2187.25,2187.25,262.671560322691
6514,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,218.088816157,837.703125,837.703125,236.357422376613
6515,S/K7/24,O,Open Space,休憩用地, , ,291.995413082,2460.2578125,2460.2578125,315.965000187039
6516,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,742.900114061,30964.07421875,30964.07421875,805.503008964325
6517,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,418.059593415,11114.2890625,11114.2890625,452.584484234776
6518,S/K7/24,O,Open Space,休憩用地, , ,272.991786329,4669.9375,4669.9375,295.876445632846
6519,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,246.437804677,3875.2578125,3875.2578125,267.251856139534
6520,S/K7/24,O,Open Space,休憩用地, , ,567.842401593,5195.1796875,5195.1796875,615.348290877186
6521,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1079.56839665,28890.43359375,28890.43359375,1170.09336627266
6522,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,56.179580826,246.455078125,246.455078125,60.8602083033693
6523,S/K7/24,O,Open Space,休憩用地, , ,265.550476147,1769.20703125,1769.20703125,287.073085422159
6524,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1624.79629832,104210.96875,104210.96875,1761.59870506063
6525,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,197.550740255,2736.57421875,2736.57421875,214.17865804302
6526,S/K7/24,O,Open Space,休憩用地, , ,159.914726136,1858.669921875,1858.669921875,173.227546367006
6527,S/K7/24,O,Open Space,休憩用地, , ,263.384943398,3661.91015625,3661.91015625,285.025517665552
6528,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,270.33255255,3766.392578125,3766.392578125,293.311663407478
6529,S/K7/24,R(B)1,Residential (Group B) 1,住宅(乙類)1, , ,533.864717911,8855.140625,8855.140625,579.435104923101
6530,S/K7/24,R(B)1,Residential (Group B) 1,住宅(乙類)1, , ,554.738725529,10361.015625,10361.015625,601.974188131359
6531,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,641.281359596,13109.349609375,13109.349609375,694.024284839938
6532,S/K7/24,R(C),Residential (Group C),住宅(丙類), , ,616.541587637,15105.908203125,15105.908203125,667.222070049058
6533,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,362.640866385,8182.228515625,8182.228515625,393.037894663319
6534,S/K7/24,R(B)2,Residential (Group B) 2,住宅(乙類)2, , ,670.112199045,19693.75,19693.75,727.26257125573
6535,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,1112.71332144,27786.986328125,27786.986328125,1205.38146830478
6536,S/K7/24,O,Open Space,休憩用地, , ,243.661194606,2240.11328125,2240.11328125,263.869256789826
6537,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,433.496899756,9454.615234375,9454.615234375,469.165828003344
6538,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,1955.92960869,159225.671875,159225.671875,2121.1601439604
6539,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,425.441743469,12908.125,12908.125,460.789176910697
6540,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,463.40926368,14399.841796875,14399.841796875,502.303390204555
6541,S/K7/24,R(C),Residential (Group C),住宅(丙類), , ,1172.30596928,63280.1953125,63280.1953125,1270.92756683579
6542,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,347.564167053,7159.435546875,7159.435546875,376.850169428956
6543,S/K7/24,O,Open Space,休憩用地, , ,259.602441861,1606.763671875,1606.763671875,281.583176105899
6544,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,396.876121161,9469.306640625,9469.306640625,429.548675946409
6545,S/K7/24,O,Open Space,休憩用地, , ,270.920675232,2885.068359375,2885.068359375,293.065656521962
6546,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,303.765323129,5593.6171875,5593.6171875,329.238592940996
6547,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,569.463153265,17593.056640625,17593.056640625,616.267104964682
6548,S/K7/24,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,62.3676749448,281.896484375,281.896484375,67.5591555748016
6549,S/K7/24,O,Open Space,休憩用地, , ,615.787043597,22267.697265625,22267.697265625,666.592653260234
6550,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,328.628981445,5823,5823,356.208718945106
6551,S/K7/24,G/IC(1),"Government, Institution or Community (1)",政府、機構或社區(1), , ,820.370827523,19637.892578125,19637.892578125,889.23673267563
6552,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,1210.69098057,31913.44921875,31913.44921875,1311.15407125099
6553,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,232.838792617,3458.64453125,3458.64453125,252.178185895209
6554,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,410.486466972,9309.810546875,9309.810546875,444.864375527278
6555,S/K7/24,C,Commercial,商業, , ,191.500513358,2516.0546875,2516.0546875,207.661222882944
6556,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,2502.33823433,106138.138671875,106138.138671875,2711.35660396694
6557,S/K7/24,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,148.780333043,1034.107421875,1034.107421875,161.349429443256
6558,S/K7/24,GB,Green Belt,綠化地帶, , ,704.286860786,11344.203125,11344.203125,763.384877724609
6559,S/K7/24,O,Open Space,休憩用地, , ,112.574502601,1014.228515625,1014.228515625,122.014756351059
6560,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,572.579637333,11383.828125,11383.828125,619.506888902284
6561,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,47.1954396197,156.884765625,156.884765625,51.1688181576206
6562,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,296.073192066,4480.357421875,4480.357421875,320.657646815201
6563,S/K7/24,R(B),Residential (Group B),住宅(乙類), , ,230.264170966,2943.458984375,2943.458984375,249.175375640442
6564,S/K7/24,O,Open Space,休憩用地, , ,280.633885706,4385.86328125,4385.86328125,304.594084710583
6565,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,311.887213953,5977.763671875,5977.763671875,338.235463618842
6566,S/K7/24,G/IC,"Government, Institution or Community",政府、機構或社區, , ,121.72835319,888.373046875,888.373046875,132.012934405488
6567,S/K7/24,R(A),Residential (Group A),住宅(甲類), , ,911.663125333,27448.498046875,27448.498046875,987.976412806508
